fecha_hora;vehiculo;latitud;longitud;direccion;velocidad;Accelerator_Pedal_Position;Engine_Torque_Percent;ActualMaximumAvailableRetarder_Percent_Torque;Retarder_Torque_Percentage;Brake_Switch;Clutch_Switch;Cruise_Control_Active;Engine_coolant_temp;Engine_Fuel_Delivery_Pressure_kPa;Engine_Fuel_Rate_20;Engine_Fuel_Rate;Engine_Instantaneous_Fuel_Economy;Engine_Oil_Pressure;Engine_oil_temperature;Engine_RPM;Engine_Trip_Fuel;Failure_mode_identifier_DTC;EngineHour;Battery_Voltage
01/10/2024 0:00;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,083
01/10/2024 0:03;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,083
01/10/2024 0:04;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,087
01/10/2024 0:07;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,079
01/10/2024 0:09;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,058
01/10/2024 0:12;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,069
01/10/2024 0:13;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,067
01/10/2024 0:16;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,054
01/10/2024 0:17;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,067
01/10/2024 0:18;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,061
01/10/2024 0:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,063
01/10/2024 0:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,056
01/10/2024 0:25;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,049
01/10/2024 0:26;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,037
01/10/2024 0:29;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,039
01/10/2024 0:31;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,047
01/10/2024 0:31;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,049
01/10/2024 0:34;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,039
01/10/2024 0:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,043
01/10/2024 0:39;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,022
01/10/2024 0:41;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,029
01/10/2024 0:45;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,019
01/10/2024 0:46;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,017
01/10/2024 0:51;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,023
01/10/2024 0:53;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,013
01/10/2024 0:56;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,004
01/10/2024 1:01;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;26,004
01/10/2024 1:06;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,99
01/10/2024 1:11;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,957
01/10/2024 1:11;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,969
01/10/2024 1:16;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,942
01/10/2024 1:19;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,948
01/10/2024 1:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,963
01/10/2024 1:23;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,953
01/10/2024 1:28;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,914
01/10/2024 1:33;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,931
01/10/2024 1:35;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,912
01/10/2024 1:38;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,928
01/10/2024 1:43;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,916
01/10/2024 1:48;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,897
01/10/2024 1:53;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,898
01/10/2024 1:53;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,917
01/10/2024 1:56;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,896
01/10/2024 1:58;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,919
01/10/2024 2:03;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,891
01/10/2024 2:08;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,885
01/10/2024 2:09;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,889
01/10/2024 2:11;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,878
01/10/2024 2:13;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,872
01/10/2024 2:18;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,864
01/10/2024 2:19;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,86
01/10/2024 2:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,867
01/10/2024 2:25;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,841
01/10/2024 2:26;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,843
01/10/2024 2:31;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,825
01/10/2024 2:31;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,839
01/10/2024 2:34;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,828
01/10/2024 2:38;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,808
01/10/2024 2:39;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,816
01/10/2024 2:41;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,81
01/10/2024 2:46;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,809
01/10/2024 2:48;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,795
01/10/2024 2:51;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,802
01/10/2024 2:54;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,787
01/10/2024 2:57;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,783
01/10/2024 2:59;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,788
01/10/2024 2:59;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,787
01/10/2024 3:02;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,762
01/10/2024 3:04;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,779
01/10/2024 3:07;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,754
01/10/2024 3:10;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,753
01/10/2024 3:12;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,747
01/10/2024 3:13;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,758
01/10/2024 3:15;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,76
01/10/2024 3:18;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,751
01/10/2024 3:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,759
01/10/2024 3:22;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,745
01/10/2024 3:24;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,751
01/10/2024 3:29;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,729
01/10/2024 3:30;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,713
01/10/2024 3:34;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,73
01/10/2024 3:39;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,719
01/10/2024 3:44;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,741
01/10/2024 3:49;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,724
01/10/2024 3:50;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,727
01/10/2024 3:53;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,706
01/10/2024 3:54;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,723
01/10/2024 3:56;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,705
01/10/2024 3:58;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,692
01/10/2024 4:01;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,697
01/10/2024 4:04;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,691
01/10/2024 4:07;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,678
01/10/2024 4:09;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,668
01/10/2024 4:12;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,665
01/10/2024 4:14;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,675
01/10/2024 4:19;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,666
01/10/2024 4:20;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,669
01/10/2024 4:21;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,665
01/10/2024 4:25;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,672
01/10/2024 4:26;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,677
01/10/2024 4:27;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,655
01/10/2024 4:30;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,654
01/10/2024 4:31;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,656
01/10/2024 4:33;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,647
01/10/2024 4:35;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,646
01/10/2024 4:40;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,636
01/10/2024 4:44;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,639
01/10/2024 4:45;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,647
01/10/2024 4:47;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,625
01/10/2024 4:49;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,611
01/10/2024 4:50;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,627
01/10/2024 4:52;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,627
01/10/2024 4:55;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,626
01/10/2024 4:57;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,601
01/10/2024 5:00;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,611
01/10/2024 5:03;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,604
01/10/2024 5:05;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,617
01/10/2024 5:10;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,617
01/10/2024 5:15;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,586
01/10/2024 5:20;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,588
01/10/2024 5:22;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,59
01/10/2024 5:27;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,587
01/10/2024 5:32;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;;25,572
01/10/2024 5:35;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;740;25,559
01/10/2024 5:35;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;0;740;25,526
01/10/2024 5:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;740;25,13
01/10/2024 5:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;;;;740;24,601
01/10/2024 5:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;624;;;740;24,703
01/10/2024 5:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;624;;;740;24,932
01/10/2024 5:36;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;624;;;740;28,307
01/10/2024 5:37;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;624;;;740;26,031
01/10/2024 5:37;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;0;9;0;0;0;;0;16;480;;2;0;528;1767;600;3494;0;740;26,068
01/10/2024 5:37;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;600;;;740;26,117
01/10/2024 5:38;150-45;-33,521711673913;-70,8677131565218;Los Pidenes, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9720028;0,0 ;;;;;;;;;;;;;;;600;;;740;26,474
